,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
981,27 Eldora Ave 62 | Townhouse Sold Price,C5002435,sold,Residential Townhouse,1,20201128,20201208,"590,000","598,888",2,2,0,600-699,W,Owned3,Owned,292.45,"Location Location Location,Beautiful 2 Bedroom Corner Unit Stacked Townhouse Bright And Unobstructed Unit At Yonge / Finch,Freshly Painted ,Hardwood Flooring Throughout, Steel Stainless Appliances Granite Counter,W/Smooth 9' Ceilings, Steps To Ttc ,Subway,Viva, Go, Hendon Park, Restaurant And Shopping. Upgraded Stained Stairs, Raised Vanities.1 Parking&amp; 1 Locker Next To Parking. Fridge, Stove, B/I Dishwasher, B/I Microwave ,Washer, Dryer, All ,Elfs, All Window Coverings.One Parking + One Locker.""",https://www.realmaster.com/en/toronto-on/27-eldora-ave/62-newtonbrook-west-TRBC5002435?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"62 27 Eldora Ave, Toronto, Ontario, M2M0B5"
982,386 Yonge St 5416 | Apartment Sold Price,C4957245,sold,Residential Apartment,54,20201016,20201208,"1,200,000","1,238,000",2,2,1,1200-1399,Nw,Owned,Owned,953,"Bright And Spacious Corner,Unit In The Iconic Aura Building, Stunning North West Panoramic City And Lake View, Direct Access To Subway, Minutes To  Financial As Well As Entertainment Dist, 9' Ceiling, World Class Amenities, Guest Suites, Rooftop Patio W ?bbq Area, Garden, Party Room W/ Kitchen, Billiards, Close To All Amenities, 24Hrs Concierge, Direct Access To Underground Shopping / Subway.. Hunter Douglas Motorized Blinds, Floor To Ceiling Wardrobe In Master, S/S Appliances: Fridge, Stove, Dishwasher, Washer/Dryer, Centre Island, Steps To The Underground P.A.T.H. And Dundas Square/ Eaton Centre, One Owned Parking &amp; 1 Locker""",https://www.realmaster.com/en/toronto-on/386-yonge-st/5416-bay-street-corridor-TRBC4957245?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"5416 386 Yonge St, Toronto, Ontario, M5B0A5"
983,64 Montcalm Ave | House Sold Price,W4969931,sold,Residential House,,20201028,20201216,"1,168,218","1,199,000",4,3,1,2000-2500,W,,,,"Welcome To This Sun-Filled 3- Storey In Wonderful Midtown Toronto! Featuring 2,950 Sq Ft Of Living Space Over 4 Levels.3 Self Contained Units-Great Investment Opportunity Or Convert Back To A Single Family Home! W/In Walking Distance Of The Coming Soon Eglinton Lrt. Upper Unit Features A Large Loft Space W/ Skylights &amp; 2 Balconies &amp; Main Flr Unit Features 2 W/Outs (Porch/Deck).7.5 Ft Ceilings In Basement! Many Updates Throughout! Incl:3 Fridge, 3 Stoves, Washer/Dryer, All Elfs, Wireless Thermostat.(As-Is). Tankless Hwt(R). Insulated Flrs Between Units,Front Pad Parking(Permit).List Of Updates/Reno's Attached. See Floorplans!""",https://www.realmaster.com/en/toronto-on/64-montcalm-ave/briar-hill-belgravia-TRBW4969931?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"64 Montcalm Ave, Toronto, Ontario, M6E4N7"
984,18 Mondeo Dr 529 | Apartment Sold Price,E5056095,sold,Residential Apartment,5,20201203,20201222,"480,000","439,000",1,1,1,600-699,N,Owned20,Exclusive,443.2,"Live The Luxury Lifestyle W/ 1+1 Bedroom And 1 Full Bath W/ All Amenties Surrounded In A Lovely Neighborhood. Very Nice Layout W/Good Sized Bedrooms. New Washroom &amp; New Quartz Counter Top. Distance Customized Wardrobe Closet In Master Bedroom. Wall Mount Bed With Cabinets. 24 Hrs Concierge, Indoor Pool, Sauna, Exercise Room, Theatre, &amp; Guest Suites. Clean &amp; Ready For You To Move In. Walking Distance To Public Transit, Shopping, Schools And Much More. Fridge, Stove, Dishwasher, Washer, Dryer, 1 Parking &amp; 1 Locker""",https://www.realmaster.com/en/toronto-on/18-mondeo-dr/529-dorset-park-TRBE5056095?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"529 18 Mondeo Dr, Toronto, Ontario, M1P5C8"
985,38 Western Battery Rd 606 | Townhouse Sold Price,C4993843,sold,Residential Townhouse,1,20201118,20201222,"528,500","539,500",1,1,0,600-699,E,Owned29,Ensuite,333.01,"Check Out This Fantastic, Well-Appointed Townhouse Right In The Heart Of Liberty Village! Priced To Sell, This Great Condo Alternative Suits Those Wanting A Little More Space And Exclusivity. Enter The Property Through Your Own Private Ground Level Terrace, Right Into A Spacious, Sun-Soaked 2-Level Entrance. Tasteful And Modern Interior With Recent Upgrades Including New Flooring, Washing Machine, Dishwasher &amp; Stove. This Is Truly The Perfect Starter Home. Incl: Dishwasher (2020), Stove (2020), Microwave/Hood, Fridge, Washer (2020) &amp; Dryer, Ensuite Locker. Custom-Installed Window Coverings, Gas Hookup On Terrace. Never Clear Snow Off Your Car Again With Your Own Underground Parking Space.""",https://www.realmaster.com/en/toronto-on/38-western-battery-rd/606-niagara-TRBC4993843?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"606 38 Western Battery Rd, Toronto, Ontario, M6K3N9"
986,133 Torresdale Ave 804 | Apartment Sold Price,C5053084,sold,Residential Apartment,8,20201201,20201224,"550,000","569,900",2,2,0,1000-1199,W,Exclusive,Ensuite,882.57,"Immaculate And Renovated 2 Bedroom Suite W/An Unobstructed West View Of G. Ross Lord Park And Steps To Ttc Bus Stop To Finch Station. Suite Features Laminate Floors, Pot Lights, Crown Moulding, Upgraded Light Fixtures, Ensuite Laundry &amp; A Custom Kitchen W/Stainless Steel Appliances, Undermount Sink, Pantry &amp; Ceramic Backsplash. Building Amenities Include Security Guard, Outdoor Pool, Sauna, Party Room, Exercise Room &amp; Games Room. Existing Stainless Steel Fridge, Stove, Hood Fan &amp; Built-In Dishwasher. Washer &amp; Dryer. Electric Fireplace, Upgraded Light Fixtures, Pot Lights, Window Coverings. One Parking Space. Maintenance Fees Include All Utilities &amp; Basic Tv Package.""",https://www.realmaster.com/en/toronto-on/133-torresdale-ave/804-westminster-branson-TRBC5053084?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"804 133 Torresdale Ave, Toronto, Ontario, M2R3T2"
987,11 Brunel Crt 3005 | Apartment Sold Price,C4992077,sold,Residential Apartment,26,20201117,20201218,"540,000","549,900",1,1,0,500-599,N,None,Owned,359.88,"Welcome To West One,To's Urban Lifestyle At Cityplace! Functional Layout With Beautiful Unobstructed Views Of The City And The Cn Tower From Your Private Balcony.  Exceptionally Clean &amp; Well Maintained Unit &amp; Building.  Building Has Indoor &amp; Outdoor Pool, Outdoor Deck With Bbqs, Steam Room, Guest Suites, Gym, Basketball Crt, Billiards, Sun Deck, Spa &amp; Lounge On The 27th Floor.  Steps To Grocery Stores, Parks, Fitness Studio, Restaurants, Shopping &amp; Much More! S/S Appliances: Fridge, Stove, Microwave Rangehood &amp; Stacked Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/11-brunel-crt/3005-waterfront-communities-c1-TRBC4992077?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"3005 11 Brunel Crt, Toronto, Ontario, M5V3Y3"
988,87 Ruby Lang Ln | Townhouse Sold Price,W5066315,sold,Residential Townhouse,,20201216,20201222,"1,050,084","1,044,000",3,3,1,,E,,,191.44,"Beautiful &amp; Spacious West Facing Executive Freehold Townhouse In The Heart Of Mimico. This 3 Bedroom 3 Bath Plus A Ground Floor Office Features An Incredibly Expansive Upper Level Master W/ Ensuite Bath And Walk- In Closet. Kitchen Features Polished Marble Counters, Stainless Steel Appliances, And A Walkout To Patio W/Gas Bbq Hookup. The Foyer Offers Heated Flooring With Access To Large 2 Car Garage. Easy Access To Highway, Ttc, Gotrain, Bakeries, And Shops! Existing Stainless Steel Electric Range, Stainless Steel Fridge, Built In Stainless Steel Dishwasher, Built In Stainless Steel Microwave, Washer And Dryer, Cvac, Window Coverings, Garage Door Opener And Electrical Light Fixtures.""",https://www.realmaster.com/en/toronto-on/87-ruby-lang-ln/mimico-TRBW5066315?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"87 Ruby Lang Ln, Toronto, Ontario, M8Z0B8"
989,20 Guildwood Pkwy 414 | Apartment Sold Price,E4984313,sold,Residential Apartment,4,20201109,20201227,"660,000","665,000",2,2,1,1400-1599,Nw,Owned24Owned25,Owned,983.36,"Live Your Best Life In A Classic Corner Suite At The Gates Of Guildwood! Light Filled Rowatson Model Offers Over 1500 Sf, Large Eat-In Kitchen, Spacious Formal Living &amp; Dining Rooms, Solarium With Corner Windows &amp; French Doors, Two Bedrooms &amp; Baths-Private Split Design &amp; Storage Locker! Two Side-By-Side Parking Spots! Balcony Overlooks Serene Setting Of Guildwood Village &amp; Lake Ontario! Resort Style Facilities! Close To Guildwood Go! Existing Ss Fridge, Ss Stove, Ss B/I Dishwasher, Washer, Dryer (Appliances As Is),Internet Included!""",https://www.realmaster.com/en/toronto-on/20-guildwood-pkwy/414-guildwood-TRBE4984313?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=33,"414 20 Guildwood Pkwy, Toronto, Ontario, M1E5B6"
990,80 John St 3303 | Apartment Sold Price,C4998675,sold,Residential Apartment,29,20201124,20201224,"725,000","729,900",1,1,1,700-799,Sw,Owned49,Owned,726.23,"Rare Opportunity With Owned Parking To Live In Luxury At The Home Of Toronto's International Film Festival. The Largest 1+1 Model Available Today. Over-Sized Master Accommodates King-Size Bed And The 2nd Bedroom Is Perfect For Today's In-Home Office. Thousands Spent On Custom Designed Closets With Unique Built-Ins &amp; Spectacular Electronic Blinds With Remotes &amp; Custom Black-Outs. Everything Top Of The Line! 100% Walkscore In Toronto's Best Downtown Location. Gleaming White Custom Irpinia Gourmet Kitchen With Integrated Miele Appliances, Quartz Countertops, Designer Backsplash. Hardwood Floors. Professionally Designed Extra Lighting And Potlights. Tiled Balcony. Panoramic Unobstructed Views.""",https://www.realmaster.com/en/toronto-on/80-john-st/3303-waterfront-communities-c1-TRBC4998675?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"3303 80 John St, Toronto, Ontario, M5V3X4"
991,25 Lower Simcoe St 616 | Apartment Sold Price,C4939139,sold,Residential Apartment,5,20201003,20201216,"621,000","649,800",1,1,1,600-699,W,None,Owned,483.83,"**Rarely Offered West View** Stunningly Private Views Of Roundhouse Park ** Must See Sunsets ** Very Spacious 1+Den Unit ** Open Kitchen W/Plenty Of Granite Countertop Space ** Full-Sized Stainless Steel Appliances ** Owner Occupied &amp; Meticulously Maintained ** Never Been Leased ** Move-In Ready ** Locker Inc ** Very Well Run Condo W /24Hr Concierge** Extras: Existing Stainless Steel Fridge,Stainless Steel Stove,Stainless Steel Hood/Microwave, B/I Dishwasher,Stacked Washer/Dryer,All Elfs,All Existing Window Coverings""",https://www.realmaster.com/en/toronto-on/25-lower-simcoe-st/616-waterfront-communities-c1-TRBC4939139?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"616 25 Lower Simcoe St, Toronto, Ontario, M5J3A1"
992,18 Yorkville Ave 1809 | Apartment Sold Price,C4908829,sold,Residential Apartment,18,20200911,20201218,"1,160,000","1,199,800",2,2,0,800-899,Ne,OwnedP2,Owned,740.53,"Undoubtedly, One Of The Most Prestigious Addresses In The City. Welcome To 18 Yorkville Avenue. This Premium Corner Suite W/Sky High Unobstructed Clear Views, Parking, Locker &amp; Oversize Floor To Ceiling Windows Allowing In An Immense Amount Of Natural Light. Enjoy Luxury Living &amp; Steps To Bloor, Chic Cafes, Upscale Shopping &amp; Restaurants. Amenities: 24 Hr Concierge/Security Guard, Gym, Games/Party Room, Rare Visitor Parking (Over 20 Spots)! Shows A+++ Walk To The 4-Seasons, 2 Subways, Pusiteries &amp; Endless Amenities At Your Door Step. Award Wining Building, Stainless Steel Appliances, Upgraded Light Fixtures &amp; Window Cover's. Huge Balcony, Flawless Open Concept Design. Won't Last Long!""",https://www.realmaster.com/en/toronto-on/18-yorkville-ave/1809-annex-TRBC4908829?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1809 18 Yorkville Ave, Toronto, Ontario, M4W3Y8"
993,8 Park Rd 1808 | Apartment Sold Price,C5060809,sold,Residential Apartment,10,20201208,20201223,"585,000","599,900",1,1,1,600-699,E,Owned,Owned,692.38,"Location! Location! Location! Situated @Yonge/ Bloor Area, 100 Walking Scores. Approx. 615 Sf As Per Builder Floor Plan. Spacious &amp; Bright 1 Bedroom + Den, Beautiful East Ravine View W/ Open Balcony. Roof Top Garden, Meeting Room, 24/7 Concierge Services. Direct Access To Two Subway Lines, Hudson Bay, Goodlife Fitness ... Walking Distance To U Of T, Yorkville Neighbourhood, Library, Shops, Restaurants, Grocery Stores, Eaton Centre ... Etc. All Elf, Six Appliances, One Parking / One Locker... New Paint Through Out...""",https://www.realmaster.com/en/toronto-on/8-park-rd/1808-rosedale-moore-park-TRBC5060809?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1808 8 Park Rd, Toronto, Ontario, M4W3S5"
994,17 Pembroke St 35 | Townhouse Sold Price,C4970392,sold,Residential Townhouse,2,20201028,20201223,"590,000","599,000",2,1,0,800-899,Ew,Owned,None,490,"Welcome To Your Condo Alternative! 2 Bedroom Stacked Townhouse, In A Private Gated Complex With Parking. Spacious And Open Concept Floor Plan With 2 Balconies! Stainless Steel Appliances, With Gas Stove And Quartz Counters. Renovated Bathroom, And Ensuite Laundry. Centrally Located! Minutes To Eaton Centre, Theatre District, Distillery District, St. Lawrence Market, Ryerson, George Brown, Transit, Expressways &amp; All Downtown Amenities. S/S Fridge, Stove, Dishwasher, Microwave, Washer/Dryer, All Elfs. Gas Fireplace. Window Coverings. Exclude: Tv Wall Mount""",https://www.realmaster.com/en/toronto-on/17-pembroke-st/35-moss-park-TRBC4970392?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"35 17 Pembroke St, Toronto, Ontario, M5A2N6"
995,30 Herons Hill Way 1005 | Apartment Sold Price,C4963440,sold,Residential Apartment,10,20201021,20201207,"469,000","479,900",1,1,1,600-699,E,Owned,Owned,582.81,"Modern And Spacious 1 Plus 1 Corner Unit. Huge Balcony With East Exposure. Bright Living And Dining Room And Oversized Bedroom. Den Can Be Used As 2nd Bedroom. Easy Access To Dvp/401/407 And Subway. 24Hr Concierge/Security. Seller Is Motivated. 1 Parking Spot, 1 Locker, All Elfs, Window Coverings, Fridge, Stove, Dishwasher, Microwave Range And Stacked W/D""",https://www.realmaster.com/en/toronto-on/30-herons-hill-way/1005-henry-farm-TRBC4963440?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1005 30 Herons Hill Way, Toronto, Ontario, M2J0A7"
996,25 Greenview Ave 1128 | Apartment Sold Price,C4902429,sold,Residential Apartment,11,20200908,20201215,"660,800","688,000",2,2,0,700-799,W,Owned,Owned,527.2,"Located In One The Most Demanded Area With Two Beadroom Split Floor Plan And 2 Bathroom! Luxurious High Demand Meridan Residences Conveniently Located At Yonge &amp; Finch! Best 2 Bed 2 Bath Layout! Open Concept Dining &amp; Living Room Combo W/ Laminate Flooring &amp; Large Windows, Walk Out To Balcony With Unobstructed West View. Breakfast Bar In Kitchen W/ Granite Countertops. Large Bedrooms! 2 Min Walk To Finch Station. Fridge, Stove, Dishwasher, Microwave, Stacked Washer/Dryer, All Existing Window Coverings, And Elfs. Gorgeous Building With Amazing Amenities- Gym, Pool, Jacuzzi, Billiard, Library, Guest Suites, Visitor Parking.""",https://www.realmaster.com/en/toronto-on/25-greenview-ave/1128-newtonbrook-west-TRBC4902429?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1128 25 Greenview Ave, Toronto, Ontario, M2M1R2"
997,9 Boardwalk Dr 202 | Apartment Sold Price,E4999218,sold,Residential Apartment,2,20201124,20201222,"590,000","614,900",1,1,0,600-699,Sw,Owned12,Owned,576.8,"Gorgeous One Bedroom End Unit In The Highly Desired Boardwalk Condos, (In One Of The Best Locations The City Has To Offer). This Unit Has Been Tastefully Updated And Features Hardwood Floors, Upgraded Washroom, New Stainless Fridge And Stove, Granite Countertops And Breakfast Bar In The Kitchen, A Very Spacious Open Concept Layout, And A Large Living Space. This Unit Features Two Walk-Outs To Your Large Private Terrace With A Gas Bbq Hookup. New S/S Fridge, New S/S Stove, B/I Dishwasher, Clothes Washer &amp; Dryer, All Existing Electrical Fixtures, All Window Coverings, Parking, Locker, &amp; Barbecue. Dogs Are Welcome.""",https://www.realmaster.com/en/toronto-on/9-boardwalk-dr/202-the-beaches-TRBE4999218?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"202 9 Boardwalk Dr, Toronto, Ontario, M4L6T1"
998,2181 Yonge St 1606 | Apartment Sold Price,C5000992,sold,Residential Apartment,15,20201126,20201213,"560,000","589,000",1,1,0,600-699,Sw,Owned18,Owned,492.13,"Best Value In The Building! Spacious One Bedroom W/ Functional Open Concept Layout.Open Covered Balcony W/Sw Views. Underground Prkg &amp; Locker Included. Brand New S/S Dishwasher, New Kitchen &amp; Bathroom Faucets. Washer/Dryer 2 Years Old. Hardwood Floor, Granite Countertops, Breakfast Bar. Great Layout Provides Enough Space For Dining Table &amp; Generous Size Couch. Excellent Sound-Proofing Btw Suites. You're In Great Company W/ Many $1-$2M Suites In The Building. See Agents Website For Full Details. Subway At Your Door. Lrt Coming 2022. Pool, Hot Tub, Sauna, State Of The Art Gym, Theatre, Guest Suites, Library, Business Centre, Party Rm, Yoga Studio, Billiards, Car Wash, 24 Conceirge, Visitor Prkg""",https://www.realmaster.com/en/toronto-on/2181-yonge-st/1606-mount-pleasant-west-TRBC5000992?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1606 2181 Yonge St, Toronto, Ontario, M4S3H7"
999,50 Charles St E 1402 | Apartment Sold Price,C5000801,sold,Residential Apartment,14,20201126,20201226,"430,000","449,000",0,1,0,0-499,E,None,None,187.2,"Spacious Studio In Luxurious Hermes Inspired &amp; Designed Condo In Heart Of Downtown Toronto! Bright &amp;Clear East View W/ Large Balcony. Freshly Painted. 9' Ceilings, Floor-Ceiling Windows &amp; Functional Layout. Hdwd Flr, Upgrades &amp;Luxury Appl T/O. Large Laundry Rm W/ Extra Storage. Perfect 100/98 Walk/Transit Score: 2 Mins Walk To Restaurants, Supermarket, Banks, Bars On Yonge St, 5 Mins Walk To Bloor/Yonge Subway, 10 Mins Walk To U Of T, Steps To All Amenities. Includes All Existing: S/S (Fridge, Stove, Rangehood, B/I Microwave, B/I Dishwasher), Washer, Dryer, Window Coverings. 24Hrs. Concierge, Outdoor Pool, Gym &amp; More!""",https://www.realmaster.com/en/toronto-on/50-charles-st-e/1402-church-yonge-corridor-TRBC5000801?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1402 50 Charles St E, Toronto, Ontario, M4Y1T1"
1000,69 Godstone Rd 116 | Townhouse Sold Price,C4999703,sold,Residential Townhouse,69,20201125,20201210,"580,000","599,000",3,3,0,1000-1199,N,Owned94,None,535,"Immaculately Maintained 3 Bedroom Professionally Designed With Quality Finishes Townhouse In High Demand Location! Quiet &amp; Friendly Complex. Walking Distance To Fairview Mall Subway Station. Close To Parks, 404/401 Hwy, Supermarket, Library &amp; Schools.  Finished Basement &amp; Walk Out On Main Level From Living Room With Fenced In Yard. This Unit Is A Co- Ownership. Stainless Steel Appliances. Tons Of Upgrades. Move In Ready!!!""",https://www.realmaster.com/en/toronto-on/69-godstone-rd/116-don-valley-village-TRBC4999703?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"116 69 Godstone Rd, Toronto, Ontario, M2J3C8"
1001,8 Mercer St 1106 | Apartment Sold Price,C4967641,sold,Residential Apartment,11,20201026,20201211,"600,000","614,900",1,1,1,500-599,Sw,None,Owned,334.05,"Bright &amp; Spacious 1 Bed+Den Condo In Prime Entertainment District. Walking Distance To St.Andrew Subway, Rogers Center, Cn Tower, Street Car, Great Restaurants, Entertainment, Financial &amp; Fashion District. Underground Path Access Across The Street. Great Layout With Spacious Kitchen With Built In S/S Appliances &amp; Quartz Counters. Engineered Wood Floor Throughout. Walkout To Balcony From Living Room. Fridge, Stove, Dishwasher, Microwave/Hood, Washer &amp; Dryer, All Window Coverings, All Elf. **Excellent Amenities Featuring Sauna And Spa Area, Fitness Centre With Hot Tub, Party Room, Visitor Pkg, Largeterrace On 6th Flr W/Bbq/Din &amp; Pool**""",https://www.realmaster.com/en/toronto-on/8-mercer-st/1106-waterfront-communities-c1-TRBC4967641?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1106 8 Mercer St, Toronto, Ontario, M5V0C4"
1002,161/163 Marlborough Pl | House Sold Price,C4929417,sold,Residential House,,20200926,20201208,"1,922,500","1,999,950",2,3,0,,S,,,,"Rarely Offered Beautiful Duplex On Marlborough W/Many Upgrades. Live In One/Rent The Other Or Purchase As An Investment In One Of Toronto's Most Desirable Neighborhoods. Two Separate Units Filled With An Abundance Of Charming Details: Exposed Brick Wall, Hardwood Flooring, Remodeled Floorplans, Skylights, Walkouts To Patio/Terrace, Two Private Entrances &amp; Two Parking Spots! 2 Stoves, 2 Fridges, 2 Dishwashers, 2 Washers, 2 Dryers, 1 Microwave, 2 Parking, 2 Furnaces (1Rtl/1Own), Rental Water Heaters, Window Treatments, Elfs. Check The List Of Upgrades.""",https://www.realmaster.com/en/toronto-on/161-163-marlborough-pl/annex-TRBC4929417?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"161/163 Marlborough Pl, Toronto, Ontario, M5R3J5"
1003,170 Sumach St N 808 | Apartment Sold Price,C4964666,sold,Residential Apartment,8,20201022,20201216,"467,000","478,000",1,1,0,500-599,S,None,Owned,412,"One Park Place Condos, Built By Acclaimed Architect Daniels. This 1Bdrm Unit Is 1Of Only 4Units In The Building W/ This Specific Layout! It Is Approx. 545Sqft W/ An Add. 51Sqft, Exposed, &amp;Spacious Balcony. W/ S Exposure This Atmospheric Unit Enjoys Plenty Of Light.It Features 9 Ceilings, Dark, Delectable Laminate, S/S Appl. &amp;Much More! W/ The Warm Weather Just Around The Corner Move In Right On Time To Enjoy Rooftopdeck! S/S Stove, S/S Dishwaher, S/S Refrigerator, S/S Microwave, Washer &amp; Dryer. Buyer And Buyer's Agent To Verify Taxes And Measurements.""",https://www.realmaster.com/en/toronto-on/170-sumach-st-n/808-regent-park-TRBC4964666?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"808 170 Sumach St N, Toronto, Ontario, M5A3K2"
1004,50 Scarborough Golf Clu Rd 105 | Townhouse Sold Price,E5057501,sold,Residential Townhouse,1,20201204,20201218,"525,000","519,000",4,4,1,1800-1999,N,Owned,None,935,"Spacious 1900 Sf Unit, Great For First Time Home Buyers With Big Family, 15 Minute Walk To The Lake, Steps To Public Transit. Close To Shopping, Scarborough Bluffs, Banks, Schools, Groceries, Amenities. Bus To U Of T &amp; Centennial College Directly. Principal Ensuite With Jacuzzi Tub, Heated Floors On Living Room, Kitchen And Bedrooms. Family Friendly Neighborhood. Incl: All Electric Light Fixtures; All Window Coverings, All Existing Appliances: Fridge, Stoves Dishwasher, Washer And Dryer. Please Follow Covid Protocols:""",https://www.realmaster.com/en/toronto-on/50-scarborough-golf-clu-rd/105-scarborough-village-TRBE5057501?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"105 50 Scarborough Golf Clu Rd, Toronto, Ontario, M1M3T5"
1005,17 Cayuga Ave | House Sold Price,W5054204,sold,Residential House,,20201201,20201223,"756,888","765,000",2,2,1,,N,,,,"Fantastic 2 Bedroom  Bungalow In Trendy Junction Stockyards Neighborhood,Fully Renovation  ,Move In Condition. The Open Concept Living,Dining And Modern Kitchen With Quartz Counter &amp; Brand New Appliances.Pot Lights,Finely Bathroom,Back Yard With Deck &amp; Large Size Shed.  New Porch, Minutes From Major Highway,Shopping,School And More,Street Parking Is Available With Permit. All Elf's, Window Covering.  New Samsung's S/S Dishwasher,Stove,Fridge.  Washer,Dryer, Roofing(5 Yrs), Insulation(New), A/C(New), Furnace(3 Yrs), Hwt(New) Rental 29.30/Month.House Decoration Fee In Total Over 100K+, Motivated Seller.""",https://www.realmaster.com/en/toronto-on/17-cayuga-ave/rockcliffe-smythe-TRBW5054204?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"17 Cayuga Ave, Toronto, Ontario, M6N2G2"
1006,90 Campbell Ave | House Sold Price,W4996365,sold,Residential House,,20201120,20201217,"1,320,000","1,299,000",4,3,2,,W,,,,"Location, Style &amp; Price...Legal 2 Storey Semi-Detached Duplex In The Junction Triangle! 2 Units Above Ground And 2-Bedroom Unit In Basement.Each Unit With Seperate Entrance. Great Potential Rental Income.Double Car Garage! High Ceilings On Main Floor, Granite Counter Top. Hardwood Floor. Newly Renovated Kitchens, Washrooms. Freshly Painted . Steps To All Amenities, Resterount,Cafes, Schools,Ttc,Subway, Up Express &amp; Go Train,Quiet End Street &amp; More! 3 Stoves, 3 Fridges, 3 Range Hoods, B/I Dishwasher, Washer, Dryer, Newer Roof, Furnace(18) And Ac.Update 200A Panel. Elfs.,Garage Door Remote. Exclud Window Coverings. Hwt(17) Rental. Offers Will Be Review Nov28. Home Inspection Available""",https://www.realmaster.com/en/toronto-on/90-campbell-ave/dovercourt-wallace-emerson-junction-TRBW4996365?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"90 Campbell Ave, Toronto, Ontario, M6P3T8"
1007,1250 Bridletowne Cir 1503 | Apartment Sold Price,E5068103,sold,Residential Apartment,15,20201218,20201221,"450,000","388,888",3,2,0,1000-1199,S,Exclusive,None,824,"Bright And Spacious 3 Bedroom Unit. Open Concept Condo In A Excellent Location, New Fashion Washroom, Laundry Room With Storage Space And Master Bedroom With 2 Pc Washroom, Close To Amenities Shopping Mall. Easy Access To Hwy 401/404, Groceries, Restaurants, Parks, Schools. All Elf's, All Window Coverings, Fridge, Stove, Washer And Dryer""",https://www.realmaster.com/en/toronto-on/1250-bridletowne-cir/1503-lamoreaux-TRBE5068103?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"1503 1250 Bridletowne Cir, Toronto, Ontario, M1W2V1"
1008,7 Bishop Ave 908 | Apartment Sold Price,C5068056,sold,Residential Apartment,9,20201218,20201222,"415,000","359,800",1,1,0,500-599,N,None,None,415,"Offer Presentation Time Change Alert! Demand Vogue Condos At Yonge &amp; Finch!. Newly Decorated &amp; Painted! Spacious 1 Br 4Pc Wr : Has It All! Low Fees Incl Utilities, Loads Of Natural Light, Mbr Wrap Around Windows ; Amenities Only Found In Condos @ Double The Fees!  Direct Underground Access To Finch Subway, , Steps To Transit (Viva/Go/Ttc). Groceries, Schools (Earl Haig School Zone), Parks, &amp; Restaurants! Steps To Empress Walk, Mel Lastman.Sq. &amp; Library! Facilities Incl: Squash Court, Garden, Roof Top Gdn, Indoor Pool, Sauna, Gym, 24 Hr Concierge, Guest Parking &amp;  More! Direct Subway Access! All Appliances &amp; Wdw Cvgs.As Installed. Taxes, Fees &amp; Measurements To Be Verified By Buyer Agent""",https://www.realmaster.com/en/toronto-on/7-bishop-ave/908-newtonbrook-east-TRBC5068056?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=34,"908 7 Bishop Ave, Toronto, Ontario, M2M4J4"
