,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
404,9 Windermere Ave 100 | Townhouse Sold Price,W5061994,sold,Residential Townhouse,2,20201210,20210114,"404,000","408,750",1,1,0,0-499,S,None,None,255.53,"Spectacular 1 Bedroom &amp; 1 Bath Executive Townhouse In The Heart Of Toronto At Lakeshore Rd And Windermere Ave. One Block Walk To The Lake, Park, Trails, Biking, Public Transit. Minutes Drive To  Downtown Toronto, Entertainment District, Cafes, Restaurants, Shopping, Sports Facilities &amp; Union Go Station. Enjoy The Recreation Facilities At Adjoining Condo ,Indoor Pool, Sauna, Exercise Room, Party Room, Indoor Golf. 24 Hour Concierge, Plenty Of Visitors Parking+ Includes Existing Fridge Stove, Built In Dishwasher, Ensuite Washer &amp; Dryer, All Lighting Fixtures, Window Coverings - Minutes Drive To Schools, Hospital, Go Station, Exhibition, Shopping, &amp; Much More. One Year Old New Hot Water Tank Owned.""",https://www.realmaster.com/en/toronto-on/9-windermere-ave/100-high-park-swansea-TRBW5061994?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"100 9 Windermere Ave, Toronto, Ontario, M6S 5A4"
405,133 Cadorna Ave | House Sold Price,E5077591,sold,Residential House,,20210107,20210114,"1,155,000","899,000",3,2,0,1100-1500,E,,,,"Location, Location, Location!! Detached 2-Storey 3 Bedroom In Desirable East York, Build Your Dream Home. Perfect For Renovators, Investors &amp; Builders. Good Lot 31 X 122 Feet, Private Drive With Detached Garage. Many New Homes Being Built In Neighbourhood. Mins Away From Donlands Subway, Downtown, Dvp &amp; 401, Great Schools &amp; Parks. Being Sold In As Is Condition.  Property Is Livable. Fridge, Stove, Range Hood And Washer.  Other Is Storage Space.""",https://www.realmaster.com/en/toronto-on/133-cadorna-ave/east-york-TRBE5077591?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"133 Cadorna Ave, Toronto, Ontario, M4J 3X5"
406,120 Clansman Blvd | House Sold Price,C5080611,sold,Residential House,,20210111,20210113,"1,422,000","1,250,000",4,3,0,,N,,,,"Well Maintained 4-Bedroom Home Conveniently Located At Hillcrest Village, Prime South Facing Lot, Walk To Park, Public Transit &amp; A Y Jackson, Public Transit At Door Step Goes Direct To Finch Station, Minutes To Hwy 404, 401, Seneca College &amp; Fairview Mall, Close To All Amenities. Roof (2018) &amp; Smooth Ceiling Of Living &amp; Dining Room (2018). 1 Offer Received And Offer Presentation Will Be At 1Pm On Jan 13 (Wed). Renovated Kitchen, Spacious &amp; Eat-In, Samsung Stainless Steel Fridge &amp; Stove. Rangehood, Washer. All Light Fixtures &amp; Window Coverings. Furnace &amp; Humidifier, Central Air Conditioner.Basement Cedar Wood Closet.Garage Door Opener + Remotes.""",https://www.realmaster.com/en/toronto-on/120-clansman-blvd/hillcrest-village-TRBC5080611?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"120 Clansman Blvd, Toronto, Ontario, M2H1Y1"
407,71 Ferrand Dr | Townhouse Sold Price,C5076354,sold,Residential Townhouse,,20210105,20210108,"990,000","997,000",3,4,0,,N,,,,"Highly Renovated &amp; Stunning End Unit Freehold Townhouse W/ 3 Br, 4 Wr, Finished Basement. Premium Location, Right Off Dvp, Top-Rated School Zone, Short Drive To Downtown. Walkable To 24H Ttc, Eglinton Lrt, Superstore, Nature Trails, Aga Khan Park/Museum &amp; Gym. Fully Upgraded Kitchen Incl. Quartz Countertop, Cabinets &amp; Backsplash. New Bathroom Vanities W/ Vinyl Floor. Laminate Floor Throughout. Newly Cemented Driveway. Top $$$ Spent On Contemporary Upgrades. Brand New Washer/Dryer, Stainless-Steel Kitchen Appliances. Ac, Furnace &amp; Roof (2016). Insulated Garage Door W/Remotes, Central Vac &amp; Humidifier, Smart Thermostat.Interlocked Walkway &amp; Backyard. Modern Elf's,Faucets,Lockable Mailbox &amp; More""",https://www.realmaster.com/en/toronto-on/71-ferrand-dr/flemingdon-park-TRBC5076354?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"71 Ferrand Dr, Toronto, Ontario, M3C3Z2"
408,11753 Sheppard Ave E 418 | Apartment Sold Price,E5078828,sold,Residential Apartment,4,20210108,20210114,"515,000","499,000",2,2,1,1200-1399,Se,Owned119,None,759.41,"Beautiful &amp; Spacious 2 Bedrm + 1 Solarium Se Exposure, 1219 Sq Ft, Move In Condition, New Laminate Flooring, Freshly Painted, New Dishwasher, New Vertical Blinds In Kitchen/Solarium. Great Location Close To Ttc, Go Train, Grocery, Shops, &amp; Highway, Basic Cable Included In Maintenance Fee, Great Amentities Indoor Pool, Sauna Exercise Room, Tennis &amp; Squash Court, Games Room **This Property Is Virtually Staged** Stove, Fridge, Dishwasher, Washer, Dryer, And Window Coverings.""",https://www.realmaster.com/en/toronto-on/11753-sheppard-ave-e/418-rouge-e11-TRBE5078828?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"418 11753 Sheppard Ave E, Toronto, Ontario, M1B5M3"
409,5 Greystone Walk Dr 1204 | Apartment Sold Price,E5057963,sold,Residential Apartment,12,20201206,20210108,"490,000","495,888",2,2,1,1000-1199,W,Owned70,Owned,903,"Fantastic, Renovated Corner Unit At The Building. One Of The Biggest Unit Coming With Solarium And Balcony.2 Full Washroom, Fully Air-Conditioned, Quartz Counter Top In Kitchen And Washrooms. Clean And Newer Appliances, Parking And Locker Included. Cn Tower View. Very Convenient Location. Grocery, Bank, Mcdonald, Nail Shop, Dollar Store, Convenience Store Just In Downstairs. Rh King School District, Gym, Party Room,  Swimming Pool, Rooftop Garden, Etc. Etc. Stove, Fridge, Dish Washer, Washer &amp; Dryer, All Elfs, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/5-greystone-walk-dr/1204-kennedy-park-TRBE5057963?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"1204 5 Greystone Walk Dr, Toronto, Ontario, M1K5J5"
410,89 Lillian St 2 | Townhouse Sold Price,C5076119,sold,Residential Townhouse,1,20210105,20210110,"760,000","769,900",2,2,0,800-899,W,Owned,Owned,667,"Ground Level Condo Townhouse At Yonge &amp; Eglinton. Private Entrance, 2 Bedrooms, 2 Bathrooms, Private Patio For Bbq, Upgrades Include Laminate Flooring, Granite Countertops, Ceramic Tiles, California Shutters, 800 Sq. Ft. On Two Levels Plus 180 Sq. Ft. Patio, Gas Fireplace, Tasteful Neutral Decor, Perfect For City Single/Couple, 5 Minute Walk To Subway And All That Yonge &amp; Eglinton Has To Offer Stainless Steel Stove, S/S  Fridge, S/S Microwave, S/S Dishwasher, Washer&amp; Dryer, All Electric Light Fixtures, All Window Coverings""",https://www.realmaster.com/en/toronto-on/89-lillian-st/2-mount-pleasant-west-TRBC5076119?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"2 89 Lillian St, Toronto, Ontario, M4S2H7"
411,825 Church St 1609 | Apartment Sold Price,C5064582,sold,Residential Apartment,13,20201214,20210112,"918,000","929,000",2,2,0,800-899,Sw,Owned39,Owned,636.01,"Expansive Corner Suite At Milan In Yorkville! Highly Coveted Split Bedroom Floor Plan With Spacious Living Area Drenched In Sunlight From Floor-To-Ceiling Windows. Master Retreat With Walk-In Closet &amp; 4Pc Ensuite. Large Kitchen With Tons Of Storage And Breakfast Bar For Extra Seating. Expansive Wrap Around Balcony Offering Breathtaking City Views. Fridge, Stove, Microwave, Dishwasher, Washer, Dryer. Blinds, Elfs. Parking &amp; Locker Included. Enjoy Shopping, Restaurants, And All Yorkville Has To Offer, While Just Steps To 2 Subway Lines, University Of Toronto &amp; Ryerson.""",https://www.realmaster.com/en/toronto-on/825-church-st/1609-rosedale-moore-park-TRBC5064582?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"1609 825 Church St, Toronto, Ontario, M4W3Z4"
412,23 James St | House Sold Price,W5079183,sold,Residential House,,20210108,20210112,"1,500,000","1,499,000",4,2,0,1100-1500,S,,,,"Charming 4 Bedroom Home In A Prime Long Branch Neighbourhood. With A Rare 50'X120' Lot, This Home Is 1 Block From The Lake, Bike Trail, Shopping, Dining, Ttc &amp; Go-Train, Location Doesn't Get Better. Custom Kitchen W/ Stainless Steel Appliances. Hardwood Throughout. Beautiful Morning Sun In The Sunroom. 2 Wood-Burning Fireplaces. 2 Driveways. Lg 2 Car Detached Garage W/Workshop. Separate Entrance For A Potential Basement Apartment. Lg Backyard With Stone Patio Stainless Fridge, Dishwasher.  Microwave. Built-In Ovens, Gas Stove, Washer/Drye. Light Fixtures And Window Coverings Included. Move-In, Renovate Or Build. 1455 Sq/Ft. Het Rented.""",https://www.realmaster.com/en/toronto-on/23-james-st/long-branch-TRBW5079183?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"23 James St, Toronto, Ontario, M8W1L1"
413,63 Mcfarland Ave | House Sold Price,W5073066,sold,Residential House,,20210101,20210113,"1,052,000","849,000",3,2,1,1100-1500,E,,,,"Location, Location! Absolutely Rare To Find! Attention Investors And Renovators, A Gem Great Opportunity To Convert To Multiple Units, Upper-Level 3 Bdrm + Dent, Living &amp; Dining W/Breakfast Area, 2nd Full Washroom, Partial Finished Basement.1Bedroom, W/Own Private Sep Rear Entry, &amp; 2 Cold Rooms, Back Parking For 4 Cars, Laneway, Steps To Dufferin St Ttc, Parks, Schools, Shopping. Nearby Properties Being Sold/Sale Appx $1.3M Range. Fridge, Stove, Range Hood, All Elf's, Property And Appliances Being Sold In As Is, Where Is Condition. Located In The Heart Of Corso Italia Location! Walking Distance To Dufferin &amp; Davenport Ttc, Hot Water Tank Rent""",https://www.realmaster.com/en/toronto-on/63-mcfarland-ave/corso-italia-davenport-TRBW5073066?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"63 Mcfarland Ave, Toronto, Ontario, M6H3M9"
414,24 Kimbourne Ave | House Sold Price,E5076692,sold,Residential House,,20210106,20210113,"1,340,000","1,129,000",3,2,1,,W,,,,"Magnificent, Modern, Remodeled, Executive Semi-Detached Bedroom House W/Private Parking. Open Concept Layout W/Beautiful Hardwood Floors. Modern Kitchen W/Walk Out To Deck &amp; Great Yard. Custom Cabinets &amp; Quartz Countertops. High-End Appliances. Renovated Basement With Recreation Room &amp; Gorgeous 4-Piece Washroom. Walking Distance To Parks, Subways &amp; Vibrant Danforth. Renovations Done Last 5 Years. Virtual Tour Available S/S Appliances: Fridge, Stove, Dishwasher,  Range Hood . Washer And  Dryer. All Elfs, Custom Roller Shades. Spacious Principal Rooms. Very Desirable East York Area Nr Greenwood Subway. R H Mcgregor School.""",https://www.realmaster.com/en/toronto-on/24-kimbourne-ave/danforth-village-east-york-TRBE5076692?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"24 Kimbourne Ave, Toronto, Ontario, M4J4J2"
415,24 Euclid Ave | House Sold Price,E5054633,sold,Residential House,,20201202,20210113,"1,800,000","2,099,000",4,4,2,3500-5000,N,,,,"Elegant Custom-Built Home Offers Unparalleled Craftsmanship &amp; Exceptional Amenities. 4 Bedrooms + Den(5th Bedroom), 4 Washroom, One Of A Kind 10Ft Ceiling 2 Bedroom Basement W/ Separate Entrance. Prestige Limestone Exterior, Imperial Staircase, Exotic Brazilian-Oak Hardwood, Skylights, Must See Exquisite Kitchen With A Unique Enclosed Spice Kitchen. Premium-Sized Backyard Oasis W/ Remarkable Landscaping, Pond W/ Waterfall, Octagon Gazebo &amp; Much More To Enjoy Stainless Steel: Gas Stove, Fridge, Dishwasher, Range Hood Fan. Cooktop Electric Stove, Chimneyrange Hood Fan, Washer/Dryer, All Electrical Light Fixtures, All Window Coverings. Built In Central Speakers &amp; Security Cameras.""",https://www.realmaster.com/en/toronto-on/24-euclid-ave/highland-creek-TRBE5054633?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"24 Euclid Ave, Toronto, Ontario, M1C1J6"
416,10 Park Lawn Rd 2410 | Apartment Sold Price,W5075214,sold,Residential Apartment,24,20210105,20210107,"750,000","749,000",2,2,1,800-899,S,Owned58,Owned,637.7,"Luxurious, Modern 2.5 Bed 2 Bath Condo South-Facing In Sought After Neighbourhood In Mimico. Bright, Spacious &amp; Perfect Layout. Open Concept Modern Kitchen &amp; Living Rm. S/S Appliances, Granite Countertop &amp; Beautiful Backsplash. Quality Laminate Floors &amp; High Ceilings. Large Master Bed W/Walk-In Closet &amp; Ensuite Bath. Spacious 2nd Bed. Large Balcony W/View Of Lake Ontario. Resort Style Amenities- Club Encore Sky Lounge &amp; Fitness Centre On 46th Floor Pool, Gym, Party Rm &amp; More! Easy Access To Groceries, Restaurants, Public Transit &amp; Waterfront. Ss Fridge, Stove, Dishwasher, Microwave, Washer &amp; Dryer, All Elf, All Window Coverings, 1 Parking, 1 Locker""",https://www.realmaster.com/en/toronto-on/10-park-lawn-rd/2410-mimico-TRBW5075214?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"2410 10 Park Lawn Rd, Toronto, Ontario, M8V0H9"
417,5039 Finch Ave E 1607 | Apartment Sold Price,E4942066,sold,Residential Apartment,13,20201006,20210114,"432,000","458,000",1,1,0,600-699,S,Exclusive131,None,409.96,"This Place Is Your Home. Beautiful Sun-Filled Unit Rarely Offered In This Building.  Laminated Floor Throughout. Awesome Kitchen With Quartz Counter Top.Luxury Building With A Lot Amenities: 24 Hours Concierge, Indoor Pool, Tennis Court, Gym, Sauna And Much More. Easy Access To Ttc. Walking Distance To Woodside Mall, Public Library, Supermarket, Restaurants. Easy To Utsc By Ttc. Low Property Tax And Low Maintain Fee. One Year New Fridge, Stove,  Washer/Dryer, Built In Dishwasher, Range Hood, All Electric Light Fixtures, All Window Covering.""",https://www.realmaster.com/en/toronto-on/5039-finch-ave-e/1607-agincourt-north-TRBE4942066?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"1607 5039 Finch Ave E, Toronto, Ontario, M1S5L6"
418,3231 Eglinton Ave 808 | Apartment Sold Price,E4928554,sold,Residential Apartment,8,20200925,20210108,"420,000","449,000",2,2,1,1200-1399,Se,Exclusive,Exclusive,948,"Spacious Corner Unit In A Great Location. Currently Used As A 3 Bedroom Plus Solarium. Large Master With His And Hers Closets, 4 Pc Ensuite With Roman Tub. Laminate Floors, Stainless Steel Appliances. Very Bright Unit. Ttc At Door Step. Close To Go And Via Train, Shops, Restaurants, Grocery. Minutes To Downtown. Amenities Include: Party Room, Indoor Pool, Gym, Sauna, Bbq Area, Squash Court, 24 Hr Security. Stainless Steel Appliances. Fridge, Stove, Dishwasher, Washer, Dryer, All Electric Light Fixtures, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/3231-eglinton-ave/808-scarborough-village-TRBE4928554?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"808 3231 Eglinton Ave, Toronto, Ontario, M1J3N5"
419,151 Dan Leckie Way 1049 | Apartment Sold Price,C5070623,sold,Residential Apartment,9,20201223,20201224,"615,000","623,800",1,1,1,600-699,N,Owned2003,None,478.53,"Beautiful &amp; Modern Open Concept One Bedroom Plus Oversized Den In One Of The Most Desired Boutique Buildings And Prime Locations In The Heart Of Downtown! Live In Complete Luxury And Enjoy Very Functional Living, Kitchen Island, Custom Closets, Massive Balcony &amp; Top Of The Line Amenities!!! Steps To Parks, Grocery, Ttc, Gardiner, Union Station, Rogers Centre, Waterfront, King West, Financial District, Restaurants, Shops, Cafes &amp; Much More! ***Please See 3D Virtual Tour***Brand New Stainless Steel Stove, Fridge, Microwave/Hood Fan, Dishwasher, Washer/Dryer *Goldmine Investment: Two Elementary Schools+Flagship Loblaws, Lcbo &amp; Shoppers Drug Mart Just Opened Steps Away!!!""",https://www.realmaster.com/en/toronto-on/151-dan-leckie-way/1049-waterfront-communities-c1-TRBC5070623?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=59,"1049 151 Dan Leckie Way, Toronto, Ontario, M5V4A9"
420,37 Auburn Ave | House Sold Price,W5087179,sold,Residential House,,20210118,20210124,"1,150,000","999,900",3,3,1,,S,,,,"Investors Dream! The Perfect Alternative To Condo Living. Live In One Unit While Generating Rental Income. This Newly Renovated And Freshly Painted Legal Duplex, Located In Corso Italia, Offers 3 Separate Entrances, 3 Kitchens, 3 Baths, 3+1 Bedrooms + Detached Garage. Close To Schools, Parks, Transit And Downtown. Live Better, Live Smarter! Shingles 2020, All Exterior Doors 2017, New Kitchen On 2nd &amp; Bmst 2021, 3 Gas Stoves, 3 Fridges, Washer &amp; Dryer, All Elf's, All Window Coverings, Garage Opener &amp; Remote, Central A/C, Hwt Rental.""",https://www.realmaster.com/en/toronto-on/37-auburn-ave/corso-italia-davenport-TRBW5087179?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"37 Auburn Ave, Toronto, Ontario, M6H2L6"
421,56 Forest Manor Rd 801 | Apartment Sold Price,C5064134,sold,Residential Apartment,15,20201212,20210121,"570,000","579,000",1,2,1,600-699,S,None,None,372.38,"Luxurious Condo Located At Emerald City Don Mills/ Sheppard! Corner Unit With Beautiful Modern Design. Bright And Spacious Condo With 9Ft Ceilings, 1 Bedroom, 1 Den With Flex Door(Can Be Turned Into 2 Bedroom) 2 Full Bathrooms,  Mins Walk To Fairview Mall, Ttc Subway Station, Library &amp; Community Centre! Mins To 404, 401, Dvp Hwy. Stainless Steel Appliances: Fridge, Stove, Dishwasher And Built In Microwave, Building Amenities Include Party Room, Gym Swimming Pool, Steam Room, Sauna, Yoga Room And Outdoor Zen Terrace""",https://www.realmaster.com/en/toronto-on/56-forest-manor-rd/801-henry-farm-TRBC5064134?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"801 56 Forest Manor Rd, Toronto, Ontario, M2J1M6"
422,1100 Lansdowne Ave A-8 | Apartment Sold Price,W5089734,sold,Residential Apartment,A,20210119,20210125,"985,000","888,000",2,2,0,1000-1199,E,Owned115,Owned,665.53,"Bbq To Your Heart's Content-Private Patio-Private Entrance, Soaring 20' Ceilings, Floor To Ceiling Warehouse Windows-East Facing-Designer Kitchen-Designer Lighting-New Stove-New Dishwasher-A True 2 Storey Vintage Loft-1169 S.F. + Private Outdoor Patio. 16,000 S.F. Atrium Is The Perfect Place To Work From Home! Steps To Shops On St. Clair Ave. W. And Geary Ave. Includes - Fridge-New Stove-B/I Microwave-New Quiet Dishwasher, Stacked Washer &amp; Dryer - Bbq On Private Patio-All Wndw Coverings &amp; Electric Light Fixtures-Steps To Parks - Balzac's Coffee-Century Tavern-Joseph Picinnini Community Centre""",https://www.realmaster.com/en/toronto-on/1100-lansdowne-ave/a-8-dovercourt-wallace-emerson-junction-TRBW5089734?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"A-8 1100 Lansdowne Ave, Toronto, Ontario, M6H4K1"
423,182 Edenbridge Dr | House Sold Price,W5088527,sold,Residential House,,20210119,20210121,"2,125,000","2,099,900",4,5,1,,N,,,,"Rare Opportunity In Prestigious Edenbridge &amp; North Dr Area W Fantastic Location. Enjoy Sun-Filled Bright &amp; Spacious Open Concept Living &amp; Dining With Cozy Fireplace &amp; Walk Out To Gorgeous Backyard W Deck And Pool. Cathedral Ceilings. Hardwood Flrs. Large Fin Bsmt With Gas Fireplace And Pool Table. Close To All Amenities W Easy Access To Downtown, Airport, Top Schools, 401, Transit - 1 Bus To Subway. Right On James Garden Park &amp; Lambton Golf St Georges Golf All Elfs, B/I Oven, Stove Top, S/S Fridge, S/S Miele Dishwasher, Microwave, Bosch Washer &amp; Dryer, Pool Table In Basement. Furnace And Hwt 2013, Ac 2019, Pool 2015 (Liner 2020). Roof 2009. Apps 12-5 Pm 30 Min Only""",https://www.realmaster.com/en/toronto-on/182-edenbridge-dr/edenbridge-humber-valley-TRBW5088527?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"182 Edenbridge Dr, Toronto, Ontario, M9A3G8"
424,54 San Marino Way 54 | Townhouse Sold Price,W5085958,sold,Residential Townhouse,1,20210115,20210117,"698,000","699,900",4,4,1,1400-1599,S,ExclusiveExclusive,None,506,"Gorgeous 2 Storey Townhouse With 4+1 Bedrooms In A Well Maintained And Managed Complex.Excellent Opportunity For The First Time Buyer,Investor Or Extended Family.Features Include 4 Large Bedrooms With 4 Bathrooms. A Newly Renovated Basement Apartment 2019 With Additional Den &amp; Kitchen,Potential For In-Law Suite.Gazebo In The Back Yard. Close To Ttc,Schools,Hwy 401,Shops And Other Amenities.Fees Include Water,Building Ins.Cable Tv,Snow Removal &amp; Lawn Care. 2 Fridges, 2 Stoves, Washer, Dryer, All Electrical Light Fixtures,All Window Coverings Excluding Drapes. Gazebo In The Back Yard .Priced For A Quick Sale. Motivated Sellers .Hwt Rental $23.00/Mth""",https://www.realmaster.com/en/toronto-on/54-san-marino-way/54-glenfield-jane-heights-TRBW5085958?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"54 54 San Marino Way, Toronto, Ontario, M3N 2Y3"
425,194 Phyllis Ave | House Sold Price,E5088096,sold,Residential House,,20210119,20210124,"1,800,000","1,849,900",5,5,2,3500-5000,E,,,,"Location! Location! Custom Build 5 Bedroom Detached 3500 Sq Ft House In Quiet Neighborhood. Close To Bluffs, Schools, Ttc, Shopping Plaza, Church, Mosque.Gourmet Kitchen With Large Island.Hardwood Floor Throughout, High End En-Suite Washroom With Jacuzzi , Large Walk Out Private Backyard From Family Room, Fireplace, Crown Moulding.Very Bright  With Large Windows, Sep Ent To Finished Basement With 2 Bedrooms Potential For Rental Income. Stainless Steel Fridge, Stove, B/I Dishwasher, Washer, Dryer, B/I Range Hood, Cac, R/I Central Vac, All Electrical Light Fixtures.""",https://www.realmaster.com/en/toronto-on/194-phyllis-ave/cliffcrest-TRBE5088096?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"194 Phyllis Ave, Toronto, Ontario, M1M1Y8"
426,6 Esterbrooke Ave 77 | Townhouse Sold Price,C5087036,sold,Residential Townhouse,1,20210118,20210119,"776,000","753,000",4,2,1,1400-1599,N,Exclusive28Rental,None,590.83,"Rare Courtyard Location, Fabulous 4 Spacious Bedrooms, Cathedral Ceilings On Second Floor, Open Concept, Spacious Living Room And Dining Room, South Facing Private Treed Terrace, Secluded Parking Setting, Well Maintained Complex With Tennis Court, Outdoor Pool And Playground In Highly Rated School District, Walk To Subway, Fairview Mall, Close To Ttc And Easy Access To Highways. S/S Fridge, Stove, Hood Range, Dishwasher, Cac (2019), All Elfs, All Window Coverings, Furnace And Humidifier Owned (2019), Tv Cable Included In Maintenance Fee, 1 Parking Exclusive, Second Parking Rented From Management $50/Month.""",https://www.realmaster.com/en/toronto-on/6-esterbrooke-ave/77-don-valley-village-TRBC5087036?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"77 6 Esterbrooke Ave, Toronto, Ontario, M2J2C2"
427,954 King St W 103 | Apartment Sold Price,C5080955,sold,Residential Apartment,1,20210111,20210114,"825,000","829,900",2,2,0,900-999,S,Owned,None,939.91,"Stylish 2-Storey King West Loft, 930 Sf, 2-Bdrm/2-Full Baths. This Is Quite The Cool Space With Polished Concrete Floors, Exposed Concrete Walls, 17' Ceiling In Living/Dining Area &amp; Huge South Facing Windows Overlooking The Private Terrace, Massey Harris Park &amp; Allowing In Tons Of Natural Sunlight. Reno'd Kitchen With Stainless Appliances &amp; Huge Stone Countertop. Reno'd Baths. King &amp; Queen W, Trinity Bellwoods, Liberty Village, Ossington All Close By. Stainless Steel Appliances (Fridge, Stove, Dishwasher, Microwave), Washer/Dryer, All Light Fixtures &amp; Window Coverings. Building Security 7Pm-6Am Daily. Condo Fees Include Gas, Electricity &amp; Central Air.""",https://www.realmaster.com/en/toronto-on/954-king-st-w/103-niagara-TRBC5080955?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"103 954 King St W, Toronto, Ontario, M6K3L9"
428,5793 Yonge St 1008 | Apartment Sold Price,C5079178,sold,Residential Apartment,9,20210108,20210111,"628,000","639,000",2,2,0,800-899,Sw,Owned,Owned,667,"Beautiful &amp; Unobstructed View Of Yonge St. On Top Of Enjoying Spectacular View, There Are Trendy Restaurants &amp; Shops Nearby Yonge St. Close To Public Transit And Stops To Subway. Enjoy The Building Amenities: Indoor Pool, Sauna, Exercise Room, Recreation Room Etc. Stainless Freezer, Stove, Range Hood/Microwave, Dishwasher, White Washer/Dryer. One Parking. All Window Coverings.""",https://www.realmaster.com/en/toronto-on/5793-yonge-st/1008-newtonbrook-east-TRBC5079178?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"1008 5793 Yonge St, Toronto, Ontario, M2M3T9"
429,33 Lombard St 3805 | Apartment Sold Price,C5064887,sold,Residential Apartment,38,20201214,20210113,"625,200","649,900",1,1,0,500-599,E,Exclusive,Exclusive,536.94,"Award Winning Design At Spire The Condominium In The St Lawrence Market Neighborhood This Is It...38th Floor 1 Bdrm Suite W/Stunning Day/Night Views Of City, Lake &amp; St James Cathedral/Park! Rarely Available &amp; Highest Floor For This Suite! 2 Deeded Lockers &amp; Parking! 9Ft Smooth-Finished Ceilings! Flr To Ceiling Windows W/Lots Of Natural Light! Contemporary Kitchen &amp; Bath! Excellent Layout W/No Wasted Space! Steps To St Lawrence Mrkt,Yonge Subway Line/Path,Rest Stainless Steel Fridge, Stove, Dishwasher, Microwave, Washer Dryer, Elfs.  **Two Deeded Lockers B236 &amp; B83** Pantry Upgrade In Kitchen For Extra Storage.""",https://www.realmaster.com/en/toronto-on/33-lombard-st/3805-church-yonge-corridor-TRBC5064887?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"3805 33 Lombard St, Toronto, Ontario, M5C3H8"
430,390 Cherry St 2906 | Apartment Sold Price,C5060801,sold,Residential Apartment,29,20201208,20210112,"1,070,000","1,149,000",2,3,0,1000-1199,Se,OwnedG284,Owned,1015.03,"Fantastic Signature Corner Suite W/Wrap-Around Balcony! Immaculate Move-In Condition! 2 Ensuite Washrooms + Powder Room! Spacious Open Concept Living/Dining/Kitchen Set-Up With Floor To Ceiling Windows Showing Great Southeast Views! Live At The Renowned Distillery District. 2 Walkouts To Wrap Around Balcony! Enjoy Great Building Amenities &amp; More! A Must See! Stainless Steel Fridge,Stove,Dishwasher,Microwave, Stacked Washer Dryer In Large Laundry Room, Custom Horizontal Blinds, 1 Parking &amp; 1 Locker Included. Amazing Ensuite Bath In Both Bedrooms! Walk-In Closet &amp; All Closets With Organizers.""",https://www.realmaster.com/en/toronto-on/390-cherry-st/2906-waterfront-communities-c8-TRBC5060801?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"2906 390 Cherry St, Toronto, Ontario, M5A0E2"
431,60 Byng Ave 302 | Apartment Sold Price,C4997306,sold,Residential Apartment,3,20201123,20210122,"465,000","479,000",1,1,0,500-599,W,OwnedB100,Owned,506,"Fantastic Location! Bright, Modern, 9 Ft High-Ceiling 1 Bdr With Grand Terr Approx 147 Sq Ft.1Parking ,1 Locker. Minutes Walk From Two Subway Stations (Finch And North-York Stat),5 Minutes Drive To 401. Steps To 24 Hr Metro, H-Mart And Loblaws, Community Center,Restaurants, Shops,Cineplex.Hardwood And Marble Floors. Big Windows.Priv Terr Facing West Providing Great Lighting Throughout The Year Even In Winter. Fridge, Stove, Microwave Exhaust Combo, Built-In Dishwasher, Washer/Dryer, All Light Fixtures, All Window Coverings.Well Maintained Building With Healthy Reserve Funds. Hydro And All Utilities Are Included In The Maintenance Fee.""",https://www.realmaster.com/en/toronto-on/60-byng-ave/302-willowdale-east-TRBC4997306?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=18,"302 60 Byng Ave, Toronto, Ontario, M2N7K3"
