,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
815,10 Grace St | House Sold Price,E5100768,sold,Residential House,,20210201,20210217,"1,688,888","1,500,000",3,4,2,,N,,,,"Location! Location! Location! Attention Builders, Investors And/Or Moved-Up Buyers. Huge Lot 80Ft X 193Ft Detached Bungalow, 3 Bedroom Plus 2, W/O Separate Entrance Basement. Potential To Build 2 New Custom Built Detached Homes In The Trendy Custom Built Home Area. Close To Go Train, Ttc, Schools, Plaza And Other Amenities. 2 Fridges, 2 Stoves, Washer Dryer, All Existing Electrical Light Fixtures, All Existing Window Coverings""",https://www.realmaster.com/en/toronto-on/10-grace-st/eglinton-east-TRBE5100768?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"10 Grace St, Toronto, Ontario, M1J2M4"
816,64 Bethune Blvd | House Sold Price,E5080313,sold,Residential House,,20210110,20210210,"2,058,000","2,098,000",4,5,2,3500-5000,W,,,,"Custom Built Home In High Demand Scarborough Village's Bluffs Community** Enjoy Walking Trails, Short Distance To Lake, Nearby Marina, Golf Club, Shops, Schools &amp; Community Center. **Open Concept With Hiend Upgrades: Coff 9' Ceil; 3 Sky Lights, Family Rm W/Built-In Book Case &amp; Gas Fp, Chef's Kitchen W/Granit Counter Top; Custom Millwork** Prof Finished Bsmt Apt With Sep Entrance, Bsmt W/Gas Fp *** Land Value Is More Than $1Mil +Solar Swimming  Pool &amp; Cabana** Ready To Move In***Kitchen Aid: Gas Range, Fridge, Bar Fridge; B/I Dishwasher; Front Load Washer &amp; Dryer, Cac, Cvac. All Upgraded Elfs, Pool Equipment""",https://www.realmaster.com/en/toronto-on/64-bethune-blvd/scarborough-village-TRBE5080313?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"64 Bethune Blvd, Toronto, Ontario, M1M3C1"
817,700 Humberwood Blvd 1629 | Apartment Sold Price,W5085690,sold,Residential Apartment,15,20210115,20210208,"499,900","499,900",1,1,1,600-699,Ne,Owned178,Owned,408.18,"Tridel Built Luxury Condo Backing Onto Conservative Greenbelt, Unobstructed Ravine View, Practical &amp; Spacious 1 +Den, Resort Like Facilities: Indoor Pool, Whirlpool, Sauna, Gym/Exercise, Party Rooms &amp; Tennis Court. Easy Access To Hwy 427, 27 ,407 &amp; Airport. Well Kept Unit W/Laminate Fl Thru-Out. Close To Woodbine Shopping Mall, Humber College, School &amp; Ttc. 24Hrs Concierge Services &amp; Suite Alarm System. Fridge, Stove, Wash, Dryer, B/I Dishwasher, Rangehood, One Indoor Locker &amp; One Parking (Parking Under Tscc #1761, Very Close To 700 Humberwood Parking Entrance At P2 Level)""",https://www.realmaster.com/en/toronto-on/700-humberwood-blvd/1629-west-humber-clairville-TRBW5085690?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"1629 700 Humberwood Blvd, Toronto, Ontario, M9W7J4"
818,10 Parklawn Rd Ph 8 | Apartment Sold Price,W5081503,sold,Residential Apartment,45,20210111,20210218,"870,000","900,000",2,2,1,800-899,Se,Owned9Owned,Owned,639.68,"Luxury Penthouse 2 Bedroom Plus En Corner Suite Wrap Around Balcony And Amazing Waterfront Views.  High ' Ceilings, 873 Sq' Of Spacious Open Concept Living, Plus Additional 350 Sq' Balcony, With Beautiful Light From Floor To Ceiling Windows And Pot Lights, Plus Gleaming Hardwood Floors.  Modern Kitchen With White Tiled Back Splash, Quartz Counter Tops, And Stainless Steel Appliances.  Stunning High End Finishes In Bathrooms With Heated Flooring Plus. All Existing Appliances, Stove, Fridge, Dishwasher, Microwave, Washer, Dryer.  All Existing Light Fixtures, Window Coverings.""",https://www.realmaster.com/en/toronto-on/10-parklawn-rd/ph-8-mimico-TRBW5081503?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"Ph 8 10 Parklawn Rd, Toronto, Ontario, M8V 0H9"
819,383 Sorauren Ave 304 | Apartment Sold Price,W5118129,sold,Residential Apartment,3,20210217,20210218,"960,000","899,900",2,2,0,800-899,Sw,Owned,Owned,670.68,"Unique &amp; Modern 2 Bed + 2 Bath Corner Loft In Roncesvalles, One Of T.O's Favourite Neighbourhoods. Custom Upgrades: Brick Wall In Living Room, Upgraded Kitchen Island W/ Integrated Dining. Custom Storage Cabinets, High Ceilings, Engineered Wood Floors. Unobstructed West Facing Balcony. Master Bed W/ Walk-In Closet, Ensuite Bath + Linen Closet. 2nd Bed W/ Walk-In Closet + Additional Balcony! Lots Of Storage! Parking + Double Size Locker Incl. Sleek Modern Kitchen W/Open Shelving, Integrated European Appliances &amp; Stainless Backsplash. Entry Way Storage/Bench, Custom Cabinet In Kitchen, Closet Organizers, Hanging Side Table In Master, Desk In 2nd Bedrm, Custom Blinds, All Elfs""",https://www.realmaster.com/en/toronto-on/383-sorauren-ave/304-roncesvalles-TRBW5118129?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"304 383 Sorauren Ave, Toronto, Ontario, M6R0A4"
820,38 Fontenay Crt 201 | Apartment Sold Price,W5112022,sold,Residential Apartment,2,20210211,20210218,"505,000","509,900",1,1,1,700-799,Nw,Owned,Owned,679.14,"Welcome To The Beautiful Fountains Of Edenbridge - 38 Fontenay Court. This 1 Bedroom + Den Is Located In A Much Sought After Neighborhood. Conveniently Located Near Public Transit, Parks &amp; Trails, Golf Courses And More! Open Concept Layout And Large Balcony Great For Entertaining. Building Features Many Great Amenities: 24 Hr Concierge/Security, Gym, Indoor Pool, Sauna, Hot Tub, Guest Suite And Visitor Parking. Fridge, Stove, Dishwasher, Washer &amp; Dryer, All Electrical Light Fixtures, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/38-fontenay-crt/201-edenbridge-humber-valley-TRBW5112022?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"201 38 Fontenay Crt, Toronto, Ontario, M9A5H5"
821,12 Old Mill Tr 307 | Apartment Sold Price,W5110829,sold,Residential Apartment,3,20210210,20210213,"905,000","949,000",1,2,1,900-999,N,Owned4Owned,Owned,1087.8,"Welcome To The Kensington Ii A Luxury Low Rise Situated Near Old Mill Inn And Humber River Trails. Rarely Offered Spacious Condo With 9Ft Ceilings. Open Concept Living Dining With A W/O To Balcony Overlooking Quiet Courtyard. Granite Counters In The Kitchen &amp; A Large Master With Dbl Closets. Large Den With Fr Doors &amp; Closet Makes A Perfect 2nd Br. Steps To Old Mill Subway &amp; Walk To The Kingsway And Bloor West Shops. Fridge, Stove, Miele Dw, Washer &amp; Dryer, One Parking And Locker Included. 24 Hour Concierge Service, Party Room, Gym And Ample Visitor Parking.Excellent School District-Lambton-Kingsway Jms, Ols And Etobicoke Ci. Excl:Light Fixture In Den""",https://www.realmaster.com/en/toronto-on/12-old-mill-tr/307-kingsway-south-TRBW5110829?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"307 12 Old Mill Tr, Toronto, Ontario, M8X2Z4"
822,22 Edward Horton Cres | Townhouse Sold Price,W5110239,sold,Residential Townhouse,1,20210210,20210216,"1,202,080","1,198,800",3,4,1,1800-1999,Ew,ExclusiveExclusive,Ensuite,217.01,"A Spacious Executive T/H Located In A Highly Desirable Etobicoke Location; Lots Of Natural Light; Great/Functional/Practical Layout; Fin W/O Bsmt(Media Rm,A Bdrm/Den,Direct Access To Garage);3+1 Bdrm, 3 1/2 Baths,3 Balconies Off Liv,Kit &amp; Mbr;9'Celing On Main Level,8'Ceiling On 2nd And Lower Level; Electric Frpl W/Remote &amp; Pot Lights In Living Rm;Stained Oak Staircase/Picket/Railing; Close To Subway Line/Hwy/Great Sch Upgd S/S(Fridge,Gas Stove,B/I Dw),Stacked S/S Washer/Dryer On Upper,Most Upgd Elfs Above Grade,All Blinds, Agdo &amp; Remote,Mbr Ensuite Upgd (Tub Filler Faucet,2 Sinks, Frameless Glass Shower),R/I Cvac, Pre-Wired For Security, Ghwt(R)""",https://www.realmaster.com/en/toronto-on/22-edward-horton-cres/islington-city-centre-west-TRBW5110239?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"22 Edward Horton Cres, Toronto, Ontario, M8Z0E7"
823,18 Laidlaw St 1033C | Townhouse Sold Price,W5104360,sold,Residential Townhouse,3,20210204,20210218,"525,000","549,999",1,1,0,500-599,E,OwnedA137,None,349.04,"Open Concept One Bedroom With Balcony And Private Laundry With Terrance Top Waiting For A New Owner. Live In Downtown Toronto With Easy Access To Lake And Many Other Attractions In Addition Low Maintenance Fee. And Have Everything Within Walking Distance Unit Comes With One Underground Parking Space. Includes Window Coverings Light Fixtures And Stainless Steel Appliances Stove Fridge Dishwasher Built-In Microwave, Washer And Dryer. Exclusive For This Unit On Upper Level Via Separate Entrance To Rooftop Terrace. Excluded Outdoor Heater""",https://www.realmaster.com/en/toronto-on/18-laidlaw-st/1033c-south-parkdale-TRBW5104360?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"1033C 18 Laidlaw St, Toronto, Ontario, M6K1X2"
824,3559 Eglinton Ave W 1610 | Apartment Sold Price,W5101795,sold,Residential Apartment,16,20210201,20210218,"466,500","469,000",2,1,0,800-899,Sw,ExclusiveP10,Ensuite,698,"Beautiful Corner Unit That Has Been Tastefully Renovated With A Functional Open-Concept Layout. This Exceptional Unit Is Spacious, Bright, Cozy With A Breath-Taking Balcony Overseeing The Park, Tennis Courts And The Downtown Core. All Utilities Are Included Along With Parking And Locker. Great Location Close To Everything, Highways, Public Transit, Future Lrt, Shops And Many More. All Elfs, Window Coverings, Fridge, Stove, Dishwasher, Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/3559-eglinton-ave-w/1610-mount-dennis-TRBW5101795?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"1610 3559 Eglinton Ave W, Toronto, Ontario, M6M5C6"
825,28 Rosebank Dr 807 | Townhouse Sold Price,E5105112,sold,Residential Townhouse,1,20210204,20210216,"801,000","691,000",4,3,0,1600-1799,E,Owned108,Ensuite+Owned,344.59,"Fully Upgraded Cosy,Spacious And Beautiful Townhome.Best Floor Plan And Located In A Quiet &amp; Wellmaintained Townhouse Complex.4 Bright Bedrooms With Large Windows.Minutes To 401, Walk To Ttc, Close To Schools, College,Shopping,Community Center,Library.Bsmt Access To Parking.$$$ For Upgrades Including: Bathroom Showers,Toilets,Flooring &amp;.Stairs,Roofing,Furnace,Insulation,Fridge,Dishwasher,Stove,Range Hood,Cabinets,Quartz Countertop&amp;.Kitchen Tiles,Bksplash . Newer Stainless Fridge,Stove, Dishwasher, Range Hood. Washer &amp; Dryer, All Existing Elfs &amp; Curtain Rods. View Virtual Tour Link On Mls. Hotwater Tank(Rental At $34.27/Month).2 Tendem Parking Spots By Bsmt Door.""",https://www.realmaster.com/en/toronto-on/28-rosebank-dr/807-malvern-TRBE5105112?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"807 28 Rosebank Dr, Toronto, Ontario, M1B5Z1"
826,60 Town Centre Crt 609 | Apartment Sold Price,E4985881,sold,Residential Apartment,6,20201111,20210131,"468,888","488,000",1,1,0,600-699,S,Owned41,Owned,542.77,"Simply Spectacular- Monach Eq 2- Demanding South View- Over Looking The Cn Tower! Unique Floor Plan, Just A Few Units In Entire Building. 638 Sq.Ft Of Luxury Living Space, 2 Walk-Outs To 17' X5' Detached Balcony, Large Living And Dining Area, Open Concept, Upgraded Marble Counter In Washrm, Upgraded Carpet Under Pad, 2 Closets In Bedrm, Like Brand New! Do Not Miss Out On This Beautiful &amp; Sun-Filled Unit. Move-In Ready! New Stainless Steel Stove, Stainless Steel Fridge, B/I Dishwasher, New Fan Hood, Stacked Washer And Dryer, Upgraded Granite Kitchen Counter Top, Upgraded Mirror Back Splash, Vertical Blinds &amp; All Elfs. One Parking &amp; One Locker.""",https://www.realmaster.com/en/toronto-on/60-town-centre-crt/609-bendale-TRBE4985881?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"609 60 Town Centre Crt, Toronto, Ontario, M1P0B1"
827,380 Macpherson Ave 109 | Apartment Sold Price,C5117493,sold,Residential Apartment,1,20210217,20210218,"645,000","645,000",1,1,0,600-699,W,Owned,Owned,514.56,"A Stunning Ground-Floor Terraced One Bed Loft At The Madison Lofts. At The Foot Of Casa Loma, This Real-Deal Loft Is In One Of Toronto's Most Coveted Residential Neighbourhoods. Soaring 14Ft+ Ceilings, Luxurious Finishes &amp; A Picturesque Private Terrace - Perfect For Relaxing Or Entertaining Al Fresco. What More Could You Ask For? Arguably One Of The Friendliest Condo Communities In The City. Includes Parking &amp; Storage Locker. Take The 3D Virtual Tour! Existing Appliances: Fridge, Stove, Microwave/Hoodvent, Dishwasher, Washer/Dryer, Light Fixtures, Window Coverings, Wall-Mount Tv Bracket. Most Furniture Available For Purchase. Superb Building Amenities With Concierge, Gym, Party Room Etc.""",https://www.realmaster.com/en/toronto-on/380-macpherson-ave/109-casa-loma-TRBC5117493?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"109 380 Macpherson Ave, Toronto, Ontario, M4V3E3"
828,1360 York Mills Rd 712 | Apartment Sold Price,C5097655,sold,Residential Apartment,7,20210129,20210218,"520,000","539,900",3,2,0,1200-1399,N,OwnedB53,None,699.35,"1230 Corner Unit With 3 Large Bedrooms, 1.1 Baths Convenient To Transit, Shopping &amp; Schools. Details Include, Sunken Lvg Rm, Stone Accent Walls, Laminate Floors, 18' Balcony W/ Northerly Views, 2 Elec F/P's, In-Suite Laundry &amp; Storage, Lrg Master With Walk-In Closet &amp; 2 Pcs Private Bath. This Unit Has 1 Undergrnd Prkg, &amp; Common Elements Include An Exercise Rm, Party Rm &amp; Visitor Parking. This Is A Quiet Family Oriented Building In A Great Location. Fridge, Stove, Dishwasher, Microwave Range Hood, Clothes Washer &amp; Dryer, 2 Electric Fireplaces, Window Coverings""",https://www.realmaster.com/en/toronto-on/1360-york-mills-rd/712-parkwoods-donalda-TRBC5097655?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"712 1360 York Mills Rd, Toronto, Ontario, M3A2A2"
829,9 Bogert Ave 902 | Apartment Sold Price,C5097309,sold,Residential Apartment,8,20210128,20210202,"870,000","879,000",2,2,1,900-999,Se,Owned,Owned,755.61,"Gorgeous 2 Bdrm+Den In North York's Prestigious Landmark Building. Corner Unit. Unobstructed South East Facing View. Modern Open Concept Kitchen W/Centre Island, Floor To Ceiling Windows, 9' Ceilings. Close To Subway, Shopping, Restaurants, Hwy 401, Etc. Exceptional Amenities Include Pool, Gardens, Gym, Concierge And More! Existing Kitchen Appliances: B/I Fridge, B/I Stove &amp; Range Hood, B/I Dishwasher, Washer, Dryer, All Existing Window Coverings, All Existing Elf's, One Parking &amp; One Locker.""",https://www.realmaster.com/en/toronto-on/9-bogert-ave/902-lansing-westgate-TRBC5097309?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"902 9 Bogert Ave, Toronto, Ontario, M2N5M6"
830,3130 Yonge St 502 | Apartment Sold Price,C5094269,sold,Residential Apartment,5,20210126,20210214,"877,500","889,000",2,2,0,1000-1199,E,Owned14,Exclusive,850,"Prime Location At Yonge And Lawrence! A Little Bungalow In The Sky With Two Private Balconies Accessible From The Bedrooms And Living Room. Turn Key Condo Well Over 1000 Sf In A Beautifully Maintained Boutique Building. Enjoy Everything Lawrence Park Has To Offer Right Outside Your Doorstep: Ttc, Grocery Stores, Restaurants, Parks, Schools. Perfect Property For Families And Downsizers. One Underground Parking And One Locker Included. All Appliances Included: S/S Fridge, S/S Dishwasher, Microwave/Hood, Range, Oven, Washer/Dryer, All Window Coverings And All Electrical Light Fixtures. 1 Parking. 1 Locker.""",https://www.realmaster.com/en/toronto-on/3130-yonge-st/502-lawrence-park-north-TRBC5094269?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"502 3130 Yonge St, Toronto, Ontario, M4N2K6"
831,181 Wynford Dr 2902 | Apartment Sold Price,C5075538,sold,Residential Apartment,28,20210105,20210203,"680,000","689,000",2,2,0,800-899,Se,Owned73,Owned,565,"Welcome To The Luxurious Accolade By Tridel, Beautiful 2 Bedroom + 2 Bathroom Corner Suite With Unobstructed Spectacular View Loaded With Dynamic Flow Of Downtown &amp; Uptown Transportation , Floor To Ceiling Windows Leads To A Balcony W/Gorgeous Panoramic South/East View. Steps To Future Eglinton Crosstown Lrt Platform At Wynford.Aga Khan Museum &amp; Ismaili Centre And Gardens. Close To Schools, Museums, Parks, Public Transit, Hwys, 24 Hr Concierge, Gym, Pool Recently Updated Flooring (2019). Modern Kitchen With Granite Countertops, Island &amp; B/I Appliances. S/S Fridge (2018), Stove(2018), B/I Dishwasher(2019), B/I Microwave/Range Hood, Stacked Washer/Dryer.All Elf's.Seller Will Paint B4 Closing.""",https://www.realmaster.com/en/toronto-on/181-wynford-dr/2902-banbury-don-mills-TRBC5075538?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"2902 181 Wynford Dr, Toronto, Ontario, M3C0C6"
832,48 Watercliffe Rd | House Sold Price,W5110920,sold,Residential House,,20210210,20210217,"998,001","889,000",3,2,2,,E,,,,"Fabulous Large 3 Bdrm Brick Bungalow In Desirable Kipling Heights With 2 Bdrm Basement Apartment! Bright Main Floor With Hardwood Floors Throughout, Reno'd Kitchen With Granite Counters &amp; 3 Spacious Bdrms &amp; 4 Pc Bath. Separate Entrance To 2 Bdrm Basement Apartment With 3Pc Bath &amp; Kitchen. Private Drive, 1 Car Garage &amp; Premium Sized Fully Fenced Yard. So Much Potential For Lrg Family Home, Live In &amp; Rent, Inlaw Or Income Property. Freshly Painted Thru-Out. Ideally Located Close To Hwys, Ttc, Airport, Schools, Shops &amp; Humber River Walking &amp; Biking Path. Great Opportunity! Home, Chattels &amp; Fixtures All In As-Is Condition 1 Fridges, 2 Stove, Washer &amp; Dryer, All Electric Light Fixtures.""",https://www.realmaster.com/en/toronto-on/48-watercliffe-rd/rexdale-kipling-TRBW5110920?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"48 Watercliffe Rd, Toronto, Ontario, M9W4E7"
833,1014 Royal York Rd | House Sold Price,W5113415,sold,Residential House,,20210212,20210218,"1,835,000","1,499,000",4,2,0,,W,,,,"Attention Home Builders And Renovators! This Is Your Chance To Move Into The Coveted Kingsway Area, Known For Its Excellent Schools, Restaurants And Shops On Bloor St. W And Access To Ttc. Extremely Well Located On A 40' X 120' Lot On Royal York Road, This Home Has Great Bones And Tons Of Potential. Renovate Or Build Your Dream Home. 4 Bedrooms, 2 Bathrooms. Detached Double Garage. Please Note: Home Is Being Sold As-Is, Where-Is. Inclusions: All Elf's, All Window Coverings, All Appliances. All Sold In As-Is Condition. Exclusions: Hot Water Tank (Rental).""",https://www.realmaster.com/en/toronto-on/1014-royal-york-rd/kingsway-south-TRBW5113415?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=43,"1014 Royal York Rd, Toronto, Ontario, M8X 2G4"
834,50 Ann O'reilly Rd 711 | Apartment Sold Price,C5105094,sold,Residential Apartment,7,20210204,20210206,"650,000","569,000",2,2,0,700-799,Nw,Owned,Owned,583.99,"Corner Unit 2 Bed, 2 Baths In Luxury Tridel Building., Stainless Steel Appliances, High Ceilings And Fantastic Amenities. One Parking And One Locker Included. Close To Fairview Mall, 404/Dvp, And All Amenities. Rogers High Speed Internet Included In Condo Fees. Please Check The Virtual Tour! S/S Fridge, S/S Stove, S/S Built-In Dishwasher, Cook Top Stove, Washer And Dryer, All Window Covering And Electric Light Fixtures. Rogers High Speed Internet Included In Condo Fees.""",https://www.realmaster.com/en/toronto-on/50-ann-oreilly-rd/711-henry-farm-TRBC5105094?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"711 50 Ann O'reilly Rd, Toronto, Ontario, M2J 0C9"
835,125 Peter St 602 | Apartment Sold Price,C5102199,sold,Residential Apartment,6,20210202,20210206,"765,000","699,000",2,2,0,700-799,Nw,None,None,454.53,"Heart Of The Entertainment District Corner Unit At Tableau Condo! Laid Out Over 740Sqft + 270Sqft Wrap-Around Balcony. Large Bedrooms With Floor To Ceiling Windows. Ensuite 4-Piece Master Retreat. Open Concept Living And Dining Rooms. Spacious And Airy With City Street Views. Not To Be Missed. Great For Investors Or End Users. Close To Financial District, Steps To All Major Downtown Areas, Hospitals And Queen West. S/S Stove, Fan, Oven, Fridge, Stainless Steel Dishwasher, Stacked Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/125-peter-st/602-waterfront-communities-c1-TRBC5102199?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"602 125 Peter St, Toronto, Ontario, M5V0M2"
836,300 Front St W 1202 | Apartment Sold Price,C5100901,sold,Residential Apartment,12,20210201,20210208,"618,100","628,000",1,1,0,500-599,W,None,None,350,"300 Front! 1Br With Open Concept &amp;Spacious Layout. Walk In Closet. Prime Downtown Location! Steps To Financial District , Minutes To Toronto Metro Convention Centre, Cn Tower, Rogers Ctr, Ttc, Union Station,Harbour Front,Restaurants, Shopping, Entertainment And Much More! Enjoy First Class Amenities Include Gym,Rooftop Bbq Patio ;Outdoor Infinity Pool; Hot Tub; Cabana;Yoga;Bike Storage; Poker Rm; Pool Table;Theatre&amp;24Hr Concierge S/S Fridge,Stove,Microwave W/Hood, B/I Dishwasher, Washer,Dryer. Lockbox Located In P1 At Visitor Parking V5 Near Bicycle Rack, First Right Top Handle W Red Deer. Check Picture.""",https://www.realmaster.com/en/toronto-on/300-front-st-w/1202-waterfront-communities-c1-TRBC5100901?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"1202 300 Front St W, Toronto, Ontario, M9V 3A4"
837,68 Corporate Dr 3233 | Apartment Sold Price,E5089244,sold,Residential Apartment,32,20210120,20210208,"540,000","549,000",2,2,1,1000-1199,Se,Owned188,Exclusive,789.16,"*Luxury Tridel Condo* Sunny Spacious 2 Bedrm+Solarium Corner Unit* Approx 1111 Sf* South East Lake View. *Including A Large Locker(2.5M X 1.45M) * Engineering Hardwood Flooring T/O Living/Dining Area And Master &amp; 2nd Bedroom. Marble Counter Top, Crown Molding. One Of The Best 2+1 Layout In The Bldg* Million Dollar Facilities* Ttc At Door, Mins To Scar Town Ctr, Hwy Etc* Shows A+++ Extras: Fridge, Stove, B/I Dishwasher, Washer &amp; Dryer, All Window Coverings &amp; Light Fixtures. Tenants Are Overseas And All The Furniture/Staffs Will Be Removed By End Of Feb. And The Unit Will Be Professional Cleaned Before Closing.""",https://www.realmaster.com/en/toronto-on/68-corporate-dr/3233-woburn-TRBE5089244?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"3233 68 Corporate Dr, Toronto, Ontario, M1H3H3"
838,18 Lee Centre Dr Ph103 | Apartment Sold Price,E5073864,sold,Residential Apartment,20,20210103,20210209,"550,000","558,000",2,3,1,1000-1199,E,Exclusive108,Exclusive,878.15,"9 Feet Ceiling Penthouse Unit! Best Layout Of The Unit In The Building, 2 Split Bedrooms With Each 4 Pcs Ensuite Washrooms, Plus A Den, And Extra 2 Pcs Guest Washroom. Moving-In Condition, Must See! All Elfs, All Windows Blinds, Existing Fridge, Stove, Dishwasher, Stackable Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/18-lee-centre-dr/ph103-woburn-TRBE5073864?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"Ph103 18 Lee Centre Dr, Toronto, Ontario, M1H 3H5"
839,188 Cumberland St 906 | Apartment Sold Price,C4989873,sold,Residential Apartment,9,20201114,20210129,"568,000","588,000",1,1,0,0-499,S,None,None,344,"Luxurious 1 Br Unit Located In The Heart Of Toronto's Most Prestigious &amp; Vibrant Neighborhood Of Yorkville. This Unit Offers The Highest Level Of Quality And Amenities. A Miele Kitchen, Walls Of Windows And Spa-Like Bathroom Make This The Perfect Pied-A-Terre Or Investment Property. Steps To All The Luxury Flagship Stores, Rom, U Of T, Subway, Restaurants And So Much More! All B/I Appliances: Cook Top, Range Hood, Miele B/I Oven, Miele Fridge, Miele Dishwasher, Stacked Washer &amp; Dryer. All Elfs' &amp; Custom Blinds.""",https://www.realmaster.com/en/toronto-on/188-cumberland-st/906-annex-TRBC4989873?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"906 188 Cumberland St, Toronto, Ontario, M5R2G3"
840,98 Lillian St 3020 | Apartment Sold Price,C4986216,sold,Residential Apartment,30,20201111,20210117,"925,000","949,980",2,2,1,900-999,Sw,Owned,Owned,772.62,"Luxurious Midtown Madison 2 + 1 Condo , 2 Washroom , Sw Corner Unit, Unobstructed Views ,9' Ceiling, Modern Kit, Granite Counter Top , Min Walk To Eglinton Subway ,Cn Tower View, Huge Wrap Around Balcony ,Step To All Amenities, Direct Access Loblaws ,Lcbo, Gym, Yoga Studio, Party Room, Sauna, Theater, Indoor Pool ,Rooftop Garden, Visitor Parking, 24 Hr Concierge, See Vitual.! S/S Fridge, S/S Stove, S/S Microwave Hood Fan, S/S Dish Washer, Washer, Dyer, All Existing Light Fixtures &amp; Window Coverings, One Parking And One Locker.""",https://www.realmaster.com/en/toronto-on/98-lillian-st/3020-mount-pleasant-west-TRBC4986216?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"3020 98 Lillian St, Toronto, Ontario, M4S0A5"
841,35 Reiber Cres | House Sold Price,C5108757,sold,Residential House,,20210208,20210210,"950,000","879,000",3,2,2,,E,,,,"Beautiful Semi, Well Maintained Located In A Great Neighborhood. Enjoy This Bright And Spacious Home On A Quiet Cres, Facing West With Lots Of Privacy On The Xl Backyard. New Hardwood Floor In Main Floor. Roof(2009), Furnace(2010), Air Condition(2011), Hardwood Floor(2020), Fire Resistant Doors(2020). Basement Apartment, Sep Ent, Fire Department Approved, Kitchen. Great Schools, Pineway Ps, Zion Heights Md, Ay Jackson Ss, Seneca College, Ttc And Plazas. 2 Stoves, 2 Fridges, Washer, Dryer, Exhaust Fan""",https://www.realmaster.com/en/toronto-on/35-reiber-cres/bayview-woods-steeles-TRBC5108757?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"35 Reiber Cres, Toronto, Ontario, M2H1C3"
842,345 Hollyberry Tr | House Sold Price,C5108348,sold,Residential House,,20210208,20210209,"930,000","939,000",4,2,2,,W,,,,"Amazing Location..Super Bright 4 + 2 Bedrooms With Finished Basement..Huge Kitchen..High Demand &amp; Family Friendly Neighborhood..Tens Of Thousands Of $$$ Spent On Upgrades Just 2 Weeks Ago..New Laminate Floors &amp; New Washrooms..Freshly Painted..No Carpets..Excellent Schools..Perfect Home For Big Families..Mins To Major Stores,Banks,Ttc, Hwy 404, Hwy 401..Every Buyer's Dream Home. Gas Stove, Double Door Fridge, Range Hood, Dishwasher, New Floors Except Bsmt, 2 New Washrooms, New Oak Stairs To 2nd Flr, New Light Fixtures, Cac, Gb&amp;E, Tankless Water Heater (Owned), Central Vac, Garden Shed""",https://www.realmaster.com/en/toronto-on/345-hollyberry-tr/hillcrest-village-TRBC5108348?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=80,"345 Hollyberry Tr, Toronto, Ontario, M2H2P5"
